Timestamp;ND;I014_ND;TSD;I014_TSD;ENGLAND_WALES_DEMAND;EMBEDDED_WIND_GENERATION;EMBEDDED_WIND_CAPACITY;EMBEDDED_SOLAR_GENERATION;EMBEDDED_SOLAR_CAPACITY
2015-06-28 13:30:00.000;26430;26273;27117;26960;24110;1284;3889;3730;8701
2015-06-28 14:00:00.000;26175;26105;26860;26786;23838;1270;3889;3830;8701
2015-06-28 14:30:00.000;26256;26177;26941;26863;23890;1256;3889;3680;8701
2015-06-28 15:00:00.000;26650;26598;27333;27280;24213;1220;3889;3490;8701
2015-06-28 15:30:00.000;27447;27403;28130;28090;24911;1183;3889;3000;8701
2015-06-28 16:00:00.000;28175;28077;28859;28769;25565;1138;3889;2530;8701
2015-06-28 16:30:00.000;28400;28323;29085;29013;25759;1092;3889;2170;8701
2015-06-28 17:00:00.000;28882;28733;29526;29379;26243;1019;3889;1890;8701
2015-06-28 17:30:00.000;28939;28797;29574;29435;26325;946;3889;1630;8701
2015-06-28 18:00:00.000;29151;29009;29776;29634;26525;884;3889;1250;8701
2015-06-28 18:30:00.000;29108;28972;29735;29603;26492;821;3889;828;8701
2015-06-28 19:00:00.000;29171;29047;29852;29732;26531;755;3889;481;8701
2015-06-28 19:30:00.000;28930;28741;29628;29442;26304;689;3889;228;8701
2015-06-28 20:00:00.000;28628;28413;29329;29115;25967;648;3889;65;8701
2015-06-28 20:30:00.000;28491;28310;29174;28997;25894;607;3889;0;8701
2015-06-28 21:00:00.000;28578;28372;29279;29077;25992;583;3889;0;8701
2015-06-28 21:30:00.000;27680;27326;28365;28016;25098;559;3889;0;8701
2015-06-28 22:00:00.000;25936;25607;26615;26295;23496;545;3889;0;8701
2015-06-28 22:30:00.000;24268;23957;25043;24761;21956;531;3889;0;8701
2015-06-28 23:00:00.000;23061;22664;24446;24094;20871;512;3889;0;8701
2015-06-28 23:30:00.000;22131;21864;24015;23667;20040;492;3889;0;8701
2015-06-29 00:00:00.000;21699;21532;23638;23496;19668;486;3889;0;8703
2015-06-29 00:30:00.000;21599;21424;23580;23388;19597;479;3889;0;8703
2015-06-29 01:00:00.000;21219;21077;23262;23147;19235;468;3889;0;8703
2015-06-29 01:30:00.000;20921;20760;23019;23014;18929;457;3889;0;8703
2015-06-29 02:00:00.000;20841;20655;22899;22918;18850;440;3889;0;8703
2015-06-29 02:30:00.000;20777;20629;22697;22858;18769;423;3889;0;8703
2015-06-29 03:00:00.000;20589;20413;22680;22661;18627;409;3889;0;8703
2015-06-29 03:30:00.000;20216;20071;22370;22600;18291;394;3889;0;8703
2015-06-29 04:00:00.000;20789;20697;22809;23156;18823;389;3889;98;8703
2015-06-29 04:30:00.000;21728;21615;23399;23651;19697;384;3889;318;8703
2015-06-29 05:00:00.000;24274;24310;25044;25148;22043;379;3889;614;8703
2015-06-29 05:30:00.000;26804;26889;27322;27405;24361;373;3889;982;8703
2015-06-29 06:00:00.000;29978;29918;30554;30498;27270;372;3889;1370;8703
2015-06-29 06:30:00.000;31828;31706;32459;32341;28963;371;3889;1730;8703
2015-06-29 07:00:00.000;32953;32851;33725;33631;29944;380;3889;2230;8703
2015-06-29 07:30:00.000;33285;33059;34300;34083;30194;388;3889;2740;8703
2015-06-29 08:00:00.000;33635;33440;34635;34448;30510;403;3889;3100;8703
2015-06-29 08:30:00.000;33700;33510;34775;34594;30568;417;3889;3450;8703
2015-06-29 09:00:00.000;33569;33331;34774;34544;30404;433;3889;3900;8703
2015-06-29 09:30:00.000;33454;33212;34613;34376;30284;449;3889;4390;8703
2015-06-29 10:00:00.000;33288;33043;34527;34287;30090;473;3889;4840;8703
2015-06-29 10:30:00.000;33133;32906;34386;34163;29955;497;3889;5200;8703
2015-06-29 11:00:00.000;33105;32897;34358;34154;29923;525;3889;5550;8703
2015-06-29 11:30:00.000;32722;32474;33975;33731;29594;552;3889;5800;8703
2015-06-29 12:00:00.000;32328;32100;33560;33336;29225;572;3889;5880;8703
2015-06-29 12:30:00.000;32059;31853;33271;33069;28965;592;3889;5920;8703
2015-06-29 13:00:00.000;31935;31732;33176;32977;28873;586;3889;5940;8703
2015-06-29 13:30:00.000;31844;31636;33086;32881;28765;579;3889;5730;8703
2015-06-29 14:00:00.000;31808;31648;33023;32866;28703;562;3889;5540;8703
2015-06-29 14:30:00.000;32347;32224;33569;33450;29194;544;3889;5180;8703
2015-06-29 15:00:00.000;33169;33055;34299;34190;29935;503;3889;4670;8703
2015-06-29 15:30:00.000;33930;33809;35041;34927;30681;461;3889;4120;8703
2015-06-29 16:00:00.000;34551;34430;35647;35532;31243;441;3889;3470;8703
2015-06-29 16:30:00.000;34815;34670;35948;35808;31510;420;3889;2950;8703
2015-06-29 17:00:00.000;34767;34577;35761;35574;31561;400;3889;2290;8703
2015-06-29 17:30:00.000;34764;34602;35582;35425;31627;380;3889;1710;8703
2015-06-29 18:00:00.000;34639;34480;35501;35355;31585;362;3889;1190;8703
2015-06-29 18:30:00.000;34415;34214;35281;35085;31386;343;3889;797;8703
2015-06-29 19:00:00.000;33984;33637;34703;34363;31006;344;3889;440;8703
2015-06-29 19:30:00.000;33346;33063;34018;33742;30438;344;3889;199;8703
2015-06-29 20:00:00.000;32977;32757;33575;33358;30071;362;3889;54;8703
2015-06-29 20:30:00.000;32616;32438;33197;33024;29789;380;3889;0;8703
2015-06-29 21:00:00.000;32231;31975;32762;32508;29444;405;3889;0;8703
2015-06-29 21:30:00.000;30580;30285;31106;30811;27898;430;3889;0;8703
2015-06-29 22:00:00.000;28349;28035;29143;28866;25842;464;3889;0;8703
2015-06-29 22:30:00.000;26406;26063;27487;27148;24063;497;3889;0;8703
2015-06-29 23:00:00.000;24895;24594;26281;26020;22704;574;3897;0;8703
2015-06-29 23:30:00.000;24002;23739;25737;25443;21923;650;3897;0;8703
2015-06-30 00:00:00.000;23333;23118;25202;24962;21366;656;3897;0;8705
2015-06-30 00:30:00.000;23017;22848;24840;24689;21097;662;3897;0;8705
2015-06-30 01:00:00.000;22642;22462;24517;24324;20780;680;3897;0;8705
2015-06-30 01:30:00.000;22200;21964;24072;24009;20385;697;3897;0;8705
2015-06-30 02:00:00.000;21954;21748;23838;23962;20150;706;3897;0;8705
2015-06-30 02:30:00.000;21811;21603;23733;23832;19992;715;3897;0;8705
2015-06-30 03:00:00.000;21674;21415;23588;23639;19879;742;3897;0;8705
2015-06-30 03:30:00.000;21255;21042;23159;23370;19539;769;3897;0;8705
2015-06-30 04:00:00.000;21656;21480;23307;23550;19903;775;3897;104;8705
2015-06-30 04:30:00.000;22539;22476;23786;24129;20716;781;3897;300;8705
2015-06-30 05:00:00.000;24920;24999;25457;25720;22880;781;3897;569;8705
2015-06-30 05:30:00.000;27536;27619;28047;28133;25276;780;3897;955;8705
2015-06-30 06:00:00.000;30540;30573;31050;31086;27992;750;3897;1390;8705
2015-06-30 06:30:00.000;32309;32287;32946;32923;29587;719;3897;1850;8705
2015-06-30 07:00:00.000;33332;33226;33985;33884;30443;740;3897;2410;8705
2015-06-30 07:30:00.000;33329;33139;34072;33887;30371;760;3897;2990;8705
2015-06-30 08:00:00.000;33564;33389;34332;34161;30565;782;3897;3680;8705
2015-06-30 08:30:00.000;33379;33159;34096;33885;30359;804;3897;4420;8705
2015-06-30 09:00:00.000;33111;32880;33862;33639;30055;863;3897;5080;8705
2015-06-30 09:30:00.000;32970;32757;33722;33517;29920;922;3897;5600;8705
2015-06-30 10:00:00.000;32903;32646;33679;33430;29834;942;3897;6030;8705
2015-06-30 10:30:00.000;32846;32718;33630;33509;29737;961;3897;6150;8705
2015-06-30 11:00:00.000;32923;32753;33759;33592;29784;978;3897;6390;8705
2015-06-30 11:30:00.000;32571;32478;33406;33319;29475;994;3897;6530;8705
2015-06-30 12:00:00.000;32548;32359;33363;33177;29465;1017;3897;6800;8705
2015-06-30 12:30:00.000;32349;32170;33187;33015;29260;1039;3897;6510;8705
2015-06-30 13:00:00.000;32398;32189;33394;33190;29324;1056;3897;6360;8705
2015-06-30 13:30:00.000;32372;32159;33388;33180;29329;1072;3897;6120;8705
2015-06-30 14:00:00.000;32539;32309;33529;33303;29475;1078;3897;5830;8705
2015-06-30 14:30:00.000;33061;32952;34116;34010;29987;1084;3897;5550;8705
2015-06-30 15:00:00.000;33814;33731;34984;34908;30672;1081;3897;5050;8705
2015-06-30 15:30:00.000;34713;34486;35887;35666;31498;1078;3897;4400;8705
2015-06-30 16:00:00.000;35001;34822;36175;36002;31752;1040;3897;3810;8705
2015-06-30 16:30:00.000;34939;34727;36113;35908;31721;1001;3897;3160;8705
2015-06-30 17:00:00.000;34776;34625;35950;35806;31619;953;3897;2460;8705
2015-06-30 17:30:00.000;34912;34758;36021;35871;31796;904;3897;1810;8705
2015-06-30 18:00:00.000;34621;34412;35603;35401;31592;885;3897;1260;8705
2015-06-30 18:30:00.000;34323;34084;35307;35073;31298;865;3897;888;8705
2015-06-30 19:00:00.000;33859;33612;34874;34635;30859;854;3897;521;8705
2015-06-30 19:30:00.000;33194;32966;34256;34032;30264;843;3897;236;8705
2015-06-30 20:00:00.000;32754;32545;33756;33551;29841;853;3897;91;8705
2015-06-30 20:30:00.000;32270;32059;33238;33034;29445;862;3897;0;8705
2015-06-30 21:00:00.000;32186;31927;33221;32964;29390;869;3897;0;8705
2015-06-30 21:30:00.000;30819;30488;31850;31522;28051;876;3897;0;8705
2015-06-30 22:00:00.000;28701;28318;29573;29193;26091;876;3897;0;8705
2015-06-30 22:30:00.000;26809;26467;27581;27241;24365;876;3897;0;8705
2015-06-30 23:00:00.000;25117;24812;26242;25980;22808;903;3897;0;8705
2015-06-30 23:30:00.000;24069;23782;25560;25270;21849;930;3897;0;8705
2015-07-01 00:00:00.000;23469;23217;25386;25126;21325;918;3897;0;8707
2015-07-01 00:30:00.000;23138;22844;25379;25080;21057;905;3897;0;8707
2015-07-01 01:00:00.000;22801;22578;25004;24781;20756;894;3897;0;8707
2015-07-01 01:30:00.000;22591;22425;24744;24727;20561;882;3897;0;8707
2015-07-01 02:00:00.000;22375;22182;24552;24513;20324;866;3897;0;8707
2015-07-01 02:30:00.000;22254;22076;24379;24415;20166;850;3897;0;8707
2015-07-01 03:00:00.000;22089;21885;24252;24201;20070;865;3897;0;8707
2015-07-01 03:30:00.000;21648;21455;23825;23786;19695;879;3897;266;8707
2015-07-01 04:00:00.000;22002;21863;23968;23982;20025;886;3897;89;8707
2015-07-01 04:30:00.000;22899;22846;24471;24494;20859;893;3897;265;8707
2015-07-01 05:00:00.000;25420;25498;26061;26221;23162;888;3897;515;8707
2015-07-01 05:30:00.000;28005;28200;28521;28715;25531;882;3897;847;8707
2015-07-01 06:00:00.000;30795;31078;31324;31609;28043;861;3897;1250;8707
2015-07-01 06:30:00.000;33126;33091;33793;33755;30202;839;3897;1700;8707
2015-07-01 07:00:00.000;34502;34351;35270;35122;31400;852;3897;2290;8707
2015-07-01 07:30:00.000;34822;34622;35831;35641;31674;864;3897;2790;8707
2015-07-01 08:00:00.000;35392;35340;36534;36491;32170;883;3897;3270;8707
2015-07-01 08:30:00.000;35652;35563;36806;36719;32432;902;3897;3820;8707
2015-07-01 09:00:00.000;35700;35624;36866;36793;32493;953;3897;4320;8707
2015-07-01 09:30:00.000;35853;35764;37022;36939;32665;1003;3897;4640;8707
2015-07-01 10:00:00.000;35905;35825;37100;37025;32722;1058;3897;4580;8707
2015-07-01 10:30:00.000;35818;35707;37016;36912;32663;1113;3897;4570;8707
2015-07-01 11:00:00.000;35743;35660;36941;36868;32614;1165;3897;4450;8707
2015-07-01 11:30:00.000;35716;35629;36915;36833;32645;1217;3897;4570;8707
2015-07-01 12:00:00.000;35592;35446;36791;36651;32549;1192;3897;4670;8707
2015-07-01 12:30:00.000;35302;35218;36500;36423;32340;1166;3897;4550;8707
2015-07-01 13:00:00.000;35510;35283;36701;36479;32562;1133;3897;4400;8707
2015-07-01 13:30:00.000;35462;35262;36651;36452;32479;1099;3897;4210;8707
2015-07-01 14:00:00.000;35354;35313;36544;36507;32362;1055;3897;4210;8707
2015-07-01 14:30:00.000;35689;35729;36877;36929;32631;1010;3897;3910;8707
2015-07-01 15:00:00.000;36256;36299;37459;37515;33153;987;3897;3490;8707
2015-07-01 15:30:00.000;36971;36941;38215;38196;33855;964;3897;3090;8707
2015-07-01 16:00:00.000;36935;36881;38163;38119;33765;933;3897;2600;8707
2015-07-01 16:30:00.000;36890;36767;38172;38056;33676;902;3897;2080;8707
2015-07-01 17:00:00.000;36576;36462;37773;37672;33448;848;3897;1720;8707
2015-07-01 17:30:00.000;36142;36016;37243;37124;33076;794;3897;1270;8707
2015-07-01 18:00:00.000;35735;35602;36693;36569;32751;762;3897;1010;8707
2015-07-01 18:30:00.000;35335;35211;36228;36108;32420;729;3897;665;8707
2015-07-01 19:00:00.000;34586;34489;35445;35352;31717;696;3897;369;8707
2015-07-01 19:30:00.000;33843;33851;34704;34715;31052;663;3897;162;8707
2015-07-01 20:00:00.000;33646;33560;34416;34333;30877;636;3897;62;8707
2015-07-01 20:30:00.000;33279;33263;34049;34034;30592;608;3897;0;8707
2015-07-01 21:00:00.000;33067;32918;33835;33689;30378;589;3897;0;8707
2015-07-01 21:30:00.000;31326;31157;32085;31917;28697;569;3897;0;8707
2015-07-01 22:00:00.000;29262;29071;29811;29622;26751;548;3897;0;8707
2015-07-01 22:30:00.000;27344;27244;28053;27945;24939;527;3897;0;8707
2015-07-01 23:00:00.000;26077;25870;27762;27609;23765;549;3897;0;8707
2015-07-01 23:30:00.000;25094;24880;27049;26840;22921;570;3897;0;8707
2015-07-02 00:00:00.000;24483;24370;26491;26381;22449;534;3897;0;8709
2015-07-02 00:30:00.000;24028;23946;26032;25950;21992;497;3897;0;8709
2015-07-02 01:00:00.000;23554;23458;25551;25453;21537;484;3897;0;8709
2015-07-02 01:30:00.000;23033;22962;25017;24944;21087;471;3897;0;8709
2015-07-02 02:00:00.000;22829;22820;24792;24784;20866;465;3897;0;8709
2015-07-02 02:30:00.000;22737;22698;24703;24663;20713;458;3897;0;8709
2015-07-02 03:00:00.000;22592;22508;24601;24498;20629;457;3897;0;8709
2015-07-02 03:30:00.000;22089;22001;24099;24028;20193;455;3897;59;8709
2015-07-02 04:00:00.000;22383;22363;24321;24300;20460;436;3897;124;8709
2015-07-02 04:30:00.000;23267;23364;25080;25139;21260;416;3897;254;8709
2015-07-02 05:00:00.000;25754;25908;26565;26665;23532;400;3897;460;8709
2015-07-02 05:30:00.000;28340;28523;28859;29041;25898;383;3897;786;8709
2015-07-02 06:00:00.000;31352;31488;31899;32039;28641;376;3897;1110;8709
2015-07-02 06:30:00.000;33230;33370;33807;33952;30315;368;3897;1460;8709
2015-07-02 07:00:00.000;34766;34776;35389;35399;31680;373;3897;1660;8709
2015-07-02 07:30:00.000;35394;35372;36047;36030;32235;377;3897;1940;8709
2015-07-02 08:00:00.000;36251;36230;37092;37079;33022;379;3897;2000;8709
2015-07-02 08:30:00.000;36438;36312;37324;37202;33200;381;3897;2090;8709
2015-07-02 09:00:00.000;36540;36426;37474;37367;33290;384;3897;2220;8709
2015-07-02 09:30:00.000;36805;36681;37744;37629;33542;386;3897;2170;8709
2015-07-02 10:00:00.000;37177;37052;38172;38048;33876;388;3897;1980;8709
2015-07-02 10:30:00.000;37248;37106;38258;38121;33952;390;3897;2180;8709
2015-07-02 11:00:00.000;37161;37050;38085;37977;33870;398;3897;2540;8709
2015-07-02 11:30:00.000;36764;36594;37584;37420;33490;405;3897;2750;8709
2015-07-02 12:00:00.000;36436;36238;37228;37042;33191;396;3897;2680;8709
2015-07-02 12:30:00.000;36145;35948;36932;36745;32941;386;3897;2890;8709
2015-07-02 13:00:00.000;35881;35711;36689;36534;32701;376;3897;3060;8709
2015-07-02 13:30:00.000;35662;35477;36470;36300;32475;366;3897;3140;8709
2015-07-02 14:00:00.000;35475;35315;36253;36104;32243;361;3897;3220;8709
2015-07-02 14:30:00.000;35880;35797;36654;36584;32629;355;3897;3270;8709
2015-07-02 15:00:00.000;36233;36133;36994;36909;32932;361;3897;2840;8709
2015-07-02 15:30:00.000;36659;36560;37432;37346;33360;367;3897;2460;8709
2015-07-02 16:00:00.000;36692;36585;37382;37282;33396;371;3897;2220;8709
2015-07-02 16:30:00.000;36122;36003;36787;36679;32821;375;3897;1860;8709
2015-07-02 17:00:00.000;35582;35423;36239;36093;32374;373;3897;1640;8709
2015-07-02 17:30:00.000;35215;35064;35826;35687;32095;370;3897;1430;8709
2015-07-02 18:00:00.000;34589;34450;35138;35006;31501;351;3897;1080;8709
2015-07-02 18:30:00.000;34032;33944;34563;34478;30981;332;3897;756;8709
2015-07-02 19:00:00.000;33489;33369;34015;33902;30504;307;3897;465;8709
2015-07-02 19:30:00.000;32981;32899;33507;33430;30064;282;3897;231;8709
2015-07-02 20:00:00.000;32561;32432;33075;32954;29728;277;3897;68;8709
2015-07-02 20:30:00.000;32169;32016;32683;32537;29437;271;3897;0;8709
2015-07-02 21:00:00.000;31895;31542;32414;32064;29199;276;3897;0;8709
2015-07-02 21:30:00.000;30446;29966;30963;30490;27774;281;3897;0;8709
2015-07-02 22:00:00.000;28423;27959;28955;28502;25900;286;3897;0;8709
2015-07-02 22:30:00.000;26520;26221;27078;26949;24149;290;3897;0;8709
2015-07-02 23:00:00.000;24990;24752;26564;26560;22759;311;3897;0;8709
2015-07-02 23:30:00.000;24038;23809;25956;25885;21891;331;3897;0;8709
2015-07-03 00:00:00.000;23489;23263;25470;25616;21411;312;3897;0;8711
2015-07-03 00:30:00.000;23221;22980;25197;25352;21204;292;3897;0;8711
2015-07-03 01:00:00.000;22858;22582;24855;24977;20860;279;3897;0;8711
2015-07-03 01:30:00.000;22459;22221;24439;24597;20468;265;3897;0;8711
2015-07-03 02:00:00.000;22337;22090;24303;24449;20319;250;3897;0;8711
2015-07-03 02:30:00.000;22210;21970;24172;24327;20170;235;3897;0;8711
2015-07-03 03:00:00.000;22061;21799;24031;24166;20076;230;3897;0;8711
2015-07-03 03:30:00.000;21589;21326;23557;23689;19652;224;3897;0;8711
2015-07-03 04:00:00.000;21901;21742;23837;23946;19929;214;3897;111;8711
2015-07-03 04:30:00.000;22797;22671;24617;24612;20736;204;3897;316;8711
2015-07-03 05:00:00.000;24945;25044;25693;25738;22716;200;3897;607;8711
2015-07-03 05:30:00.000;27483;27546;27996;28062;25041;195;3897;991;8711
2015-07-03 06:00:00.000;30385;30437;30896;30951;27659;200;3897;1460;8711
2015-07-03 06:30:00.000;32065;32070;32601;32612;29145;204;3897;1990;8711
2015-07-03 07:00:00.000;33162;33103;33795;33741;30072;228;3897;2560;8711
2015-07-03 07:30:00.000;33366;33218;34002;33859;30207;252;3897;3150;8711
2015-07-03 08:00:00.000;33489;33344;34124;33981;30313;276;3897;3850;8711
2015-07-03 08:30:00.000;33322;33123;33992;33796;30147;299;3897;4490;8711
2015-07-03 09:00:00.000;32824;32631;33527;33337;29665;338;3897;5140;8711
2015-07-03 09:30:00.000;32689;32532;33363;33209;29529;377;3897;5660;8711
2015-07-03 10:00:00.000;32639;32474;33448;33292;29472;404;3897;6090;8711
2015-07-03 10:30:00.000;32589;32401;33497;33313;29415;430;3897;6450;8711
2015-07-03 11:00:00.000;32390;32188;33260;33063;29235;465;3897;6640;8711
2015-07-03 11:30:00.000;32114;31913;32969;32776;29008;500;3897;6690;8711
2015-07-03 12:00:00.000;31999;31840;32774;32619;28913;549;3897;6500;8711
2015-07-03 12:30:00.000;31879;31724;32721;32571;28824;597;3897;6070;8711
2015-07-03 13:00:00.000;31846;31687;32802;32647;28830;645;3897;5700;8711
2015-07-03 13:30:00.000;31736;31543;32658;32467;28749;693;3897;5370;8711
2015-07-03 14:00:00.000;31614;31426;32499;32314;28665;751;3897;4900;8711
2015-07-03 14:30:00.000;31763;31670;32634;32545;28857;809;3897;4480;8711
2015-07-03 15:00:00.000;32250;32178;33092;33023;29343;861;3897;4140;8711
2015-07-03 15:30:00.000;32768;32691;33677;33603;29857;913;3897;3560;8711
2015-07-03 16:00:00.000;32983;32892;33930;33843;30074;954;3897;2910;8711
2015-07-03 16:30:00.000;32898;32789;33808;33703;30039;995;3897;2400;8711
2015-07-03 17:00:00.000;32533;32396;33323;33191;29745;1019;3897;1910;8711
2015-07-03 17:30:00.000;32292;32166;33012;32888;29547;1042;3897;1450;8711
2015-07-03 18:00:00.000;31946;31780;32594;32428;29281;1035;3897;980;8711
2015-07-03 18:30:00.000;31676;31572;32215;32111;29050;1028;3897;594;8711
2015-07-03 19:00:00.000;31072;30941;31586;31461;28526;1026;3897;350;8711
2015-07-03 19:30:00.000;30513;30423;31028;30943;28050;1024;3897;160;8711
2015-07-03 20:00:00.000;30297;30232;30811;30751;27867;1045;3897;38;8711
2015-07-03 20:30:00.000;30153;30106;30712;30668;27786;1066;3897;0;8711
2015-07-03 21:00:00.000;29810;29706;30445;30344;27452;1086;3897;0;8711
2015-07-03 21:30:00.000;28678;28521;29266;29111;26343;1105;3897;0;8711
2015-07-03 22:00:00.000;26926;26752;27446;27276;24733;1122;3897;0;8711
2015-07-03 22:30:00.000;25248;25103;25917;25790;23194;1139;3897;0;8711
2015-07-03 23:00:00.000;23736;23642;24875;24846;21800;1164;3897;0;8711
2015-07-03 23:30:00.000;22757;22680;24263;24204;20925;1189;3897;0;8711
2015-07-04 00:00:00.000;22044;21994;23673;23625;20266;1174;3897;0;8713
2015-07-04 00:30:00.000;21560;21538;22060;23167;0;1159;3897;0;8713
2015-07-04 01:00:00.000;21230;21178;22849;22812;19550;1147;3897;0;8713
2015-07-04 01:30:00.000;20884;20870;22496;22763;19260;1135;3897;0;8713
2015-07-04 02:00:00.000;20619;20644;22071;22416;19040;1119;3897;0;8713
2015-07-04 02:30:00.000;20608;20607;22037;22342;19036;1102;3897;0;8713
2015-07-04 03:00:00.000;20464;20441;22129;22498;18929;1080;3897;0;8713
2015-07-04 03:30:00.000;20004;19964;21674;22153;18568;1058;3897;0;8713
2015-07-04 04:00:00.000;19838;19835;21431;22006;18415;1068;3897;60;8713
2015-07-04 04:30:00.000;20026;20029;21681;22193;18578;1077;3897;162;8713
2015-07-04 05:00:00.000;21012;21112;22542;22921;19465;1089;3897;285;8713
2015-07-04 05:30:00.000;22110;22229;23146;23377;20474;1100;3897;512;8713
2015-07-04 06:00:00.000;23662;23788;24174;24301;21868;1116;3897;815;8713
2015-07-04 06:30:00.000;25216;25276;25728;25790;23252;1132;3897;1170;8713
2015-07-04 07:00:00.000;26900;26899;27413;27414;24775;1171;3897;1500;8713
2015-07-04 07:30:00.000;28102;28154;28615;28671;25845;1209;3897;1890;8713
2015-07-04 08:00:00.000;29197;29191;29708;29702;26755;1228;3897;2260;8713
2015-07-04 08:30:00.000;29366;29259;29904;29801;26821;1246;3897;2710;8713
2015-07-04 09:00:00.000;29387;29394;30004;30014;26693;1274;3897;3230;8713
2015-07-04 09:30:00.000;29221;29030;29889;29702;26459;1302;3897;3810;8713
2015-07-04 10:00:00.000;28915;28709;29535;29335;26088;1289;3897;4430;8713
2015-07-04 10:30:00.000;28567;28348;29194;28982;25731;1276;3897;4860;8713
2015-07-04 11:00:00.000;28030;27801;28597;28373;25210;1302;3897;5300;8713
2015-07-04 11:30:00.000;27371;27184;27913;27730;24570;1328;3897;5730;8713
2015-07-04 12:00:00.000;26743;26554;27283;27098;23991;1337;3897;5890;8713
2015-07-04 12:30:00.000;26222;26028;26764;26574;23529;1346;3897;6270;8713
2015-07-04 13:00:00.000;25832;25622;26403;26196;23201;1356;3897;6150;8713
2015-07-04 13:30:00.000;25349;25191;25920;25764;22770;1365;3897;5840;8713
2015-07-04 14:00:00.000;25141;25014;25711;25587;22620;1350;3897;5580;8713
2015-07-04 14:30:00.000;25210;25112;25784;25686;22722;1334;3897;5240;8713
2015-07-04 15:00:00.000;25642;25555;26218;26134;23084;1280;3897;4700;8713
2015-07-04 15:30:00.000;26272;26244;26854;26831;23642;1226;3897;4300;8713
2015-07-04 16:00:00.000;27152;27107;27863;27821;24460;1170;3897;3740;8713
2015-07-04 16:30:00.000;27726;27749;28568;28593;25042;1113;3897;3130;8713
2015-07-04 17:00:00.000;28154;28085;28928;28863;25495;1016;3897;2470;8713
2015-07-04 17:30:00.000;28527;28443;29222;29142;25905;919;3897;1890;8713
2015-07-04 18:00:00.000;28564;28468;29302;29215;26003;827;3897;1460;8713
2015-07-04 18:30:00.000;28442;28325;29071;28960;25916;734;3897;950;8713
2015-07-04 19:00:00.000;28188;28055;28711;28580;25694;643;3897;551;8713
2015-07-04 19:30:00.000;28118;27949;28631;28466;25672;552;3897;264;8713
2015-07-04 20:00:00.000;28002;27828;28521;28352;25641;505;3897;95;8713
2015-07-04 20:30:00.000;28188;28092;28701;28610;25836;458;3897;0;8713
2015-07-04 21:00:00.000;28418;28256;28998;28840;26058;425;3897;0;8713
2015-07-04 21:30:00.000;27706;27485;28282;28065;25262;392;3897;0;8713
2015-07-04 22:00:00.000;26480;26232;26993;26748;24105;369;3897;0;8713
2015-07-04 22:30:00.000;25246;24898;25761;25425;22992;345;3897;0;8713
2015-07-04 23:00:00.000;23942;23637;24781;24501;21812;345;3897;0;8713
2015-07-04 23:30:00.000;22855;22782;23789;23740;20814;344;3897;0;8713
2015-07-05 00:00:00.000;22275;22072;23628;23482;20293;325;3897;0;8715
2015-07-05 00:30:00.000;21830;21633;23335;23268;19888;305;3897;0;8715
2015-07-05 01:00:00.000;21288;21113;22991;22942;19359;293;3897;0;8715
2015-07-05 01:30:00.000;20791;20628;22397;22451;18895;281;3897;0;8715
2015-07-05 02:00:00.000;20446;20291;22374;22234;18558;266;3897;0;8715
2015-07-05 02:30:00.000;20321;20189;22265;22134;18387;251;3897;0;8715
2015-07-05 03:00:00.000;20104;19919;22050;21866;18228;249;3897;0;8715
2015-07-05 03:30:00.000;19351;19161;21347;21157;17553;246;3897;0;8715
2015-07-05 04:00:00.000;19095;18977;21013;20895;17312;243;3897;105;8715
2015-07-05 04:30:00.000;19128;19019;21047;20940;17319;240;3897;294;8715
2015-07-05 05:00:00.000;19600;19538;21499;21437;17737;239;3897;567;8715
2015-07-05 05:30:00.000;20197;20125;22100;22030;18310;237;3897;818;8715
2015-07-05 06:00:00.000;21111;21069;22734;22614;19129;246;3897;1000;8715
2015-07-05 06:30:00.000;22257;22251;23264;23259;20192;255;3897;1130;8715
2015-07-05 07:00:00.000;23861;23882;24464;24496;21654;280;3897;1210;8715
2015-07-05 07:30:00.000;25297;25271;25878;25864;22941;305;3897;1320;8715
2015-07-05 08:00:00.000;26951;26860;27659;27576;24453;329;3897;1480;8715
2015-07-05 08:30:00.000;27929;27821;28826;28726;25335;353;3897;1720;8715
2015-07-05 09:00:00.000;28686;28576;29584;29481;25980;370;3897;2050;8715
2015-07-05 09:30:00.000;29018;28849;29942;29782;26265;386;3897;2240;8715
2015-07-05 10:00:00.000;29206;28991;30212;30005;26416;400;3897;2590;8715
2015-07-05 10:30:00.000;29084;28874;30115;29912;26283;414;3897;2970;8715
2015-07-05 11:00:00.000;29258;29021;30291;30060;26431;427;3897;3460;8715
2015-07-05 11:30:00.000;29060;28859;30085;29888;26238;440;3897;3910;8715
2015-07-05 12:00:00.000;28354;28138;29429;29216;25576;444;3897;4130;8715
2015-07-05 12:30:00.000;27556;27367;28564;28376;24840;448;3897;4340;8715
2015-07-05 13:00:00.000;27143;26951;28089;27896;24484;450;3897;4510;8715
2015-07-05 13:30:00.000;26797;26613;27666;27481;24166;451;3897;4590;8715
2015-07-05 14:00:00.000;26724;26590;27452;27318;24064;476;3897;4270;8715
2015-07-05 14:30:00.000;26915;26789;27563;27439;24254;501;3897;3900;8715
2015-07-05 15:00:00.000;27391;27312;28129;28060;24655;517;3897;3520;8715
